x_float,tanh_ref,pwl_liu,pwl_v2,ae_liu,ae_v2
-0.824219,-0.677360,-0.671387,-0.309082,0.005973,0.368277
-0.820312,-0.675240,-0.668945,-0.307617,0.006295,0.367623
-0.816406,-0.673109,-0.666504,-0.306152,0.006605,0.366957
-0.812500,-0.670967,-0.664062,-0.304688,0.006905,0.366280
-0.808594,-0.668814,-0.661621,-0.303223,0.007193,0.365591
-0.804688,-0.666649,-0.659180,-0.301758,0.007470,0.364891
-0.800781,-0.664473,-0.656738,-0.300293,0.007735,0.364180
-0.796875,-0.662286,-0.654297,-0.298828,0.007989,0.363458
-0.792969,-0.660088,-0.651855,-0.297363,0.008232,0.362724
-0.789062,-0.657878,-0.649414,-0.295898,0.008464,0.361979
-0.785156,-0.655656,-0.646973,-0.294434,0.008684,0.361223
-0.781250,-0.653424,-0.644531,-0.292969,0.008892,0.360455
-0.777344,-0.651179,-0.642090,-0.291504,0.009090,0.359676
-0.773438,-0.648924,-0.639648,-0.290039,0.009275,0.358885
-0.769531,-0.646657,-0.637207,-0.288574,0.009450,0.358083
-0.765625,-0.644378,-0.634766,-0.287109,0.009613,0.357269
-0.761719,-0.642088,-0.632324,-0.285645,0.009764,0.356444
-0.757812,-0.639787,-0.629883,-0.284180,0.009904,0.355607
-0.753906,-0.637474,-0.627441,-0.282715,0.010032,0.354759
-0.750000,-0.635149,-0.625000,-0.281250,0.010149,0.353899
-0.746094,-0.632813,-0.622559,-0.279785,0.010254,0.353028
-0.742188,-0.630465,-0.620117,-0.278320,0.010348,0.352145
-0.738281,-0.628106,-0.617676,-0.276855,0.010430,0.351250
-0.734375,-0.625735,-0.615234,-0.275391,0.010500,0.350344
-0.730469,-0.623352,-0.612793,-0.273926,0.010559,0.349426
-0.726562,-0.620958,-0.610352,-0.272461,0.010606,0.348497
-0.722656,-0.618552,-0.607910,-0.270996,0.010642,0.347556
-0.718750,-0.616134,-0.605469,-0.269531,0.010666,0.346603
-0.714844,-0.613705,-0.603027,-0.268066,0.010678,0.345639
-0.710938,-0.611264,-0.600586,-0.266602,0.010678,0.344663
-0.707031,-0.608812,-0.598145,-0.265137,0.010667,0.343675
-0.703125,-0.606348,-0.595703,-0.263672,0.010644,0.342676
-0.699219,-0.603872,-0.593262,-0.262207,0.010610,0.341665
-0.695312,-0.601384,-0.590820,-0.260742,0.010564,0.340642
-0.691406,-0.598885,-0.588379,-0.259277,0.010506,0.339607
-0.687500,-0.596374,-0.585938,-0.257812,0.010436,0.338561
-0.683594,-0.593851,-0.583496,-0.256348,0.010355,0.337503
-0.679688,-0.591316,-0.581055,-0.254883,0.010262,0.336433
-0.675781,-0.588770,-0.578613,-0.253418,0.010157,0.335352
-0.671875,-0.586212,-0.576172,-0.251953,0.010040,0.334259
-0.667969,-0.583642,-0.573730,-0.250488,0.009912,0.333154
-0.664062,-0.581061,-0.571289,-0.249023,0.009772,0.332037
-0.660156,-0.578467,-0.568848,-0.247559,0.009620,0.330909
-0.656250,-0.575862,-0.566406,-0.246094,0.009456,0.329769
-0.652344,-0.573246,-0.563965,-0.244629,0.009281,0.328617
-0.648438,-0.570617,-0.561523,-0.243164,0.009094,0.327453
-0.644531,-0.567977,-0.559082,-0.241699,0.008895,0.326278
-0.640625,-0.565325,-0.556641,-0.240234,0.008684,0.325091
-0.636719,-0.562661,-0.554199,-0.238770,0.008462,0.323892
-0.632812,-0.559986,-0.551758,-0.237305,0.008228,0.322681
-0.628906,-0.557299,-0.549316,-0.235840,0.007982,0.321459
-0.625000,-0.554600,-0.546875,-0.234375,0.007725,0.320225
-0.621094,-0.551889,-0.544434,-0.232910,0.007456,0.318979
-0.617188,-0.549167,-0.541992,-0.231445,0.007175,0.317721
-0.613281,-0.546433,-0.539551,-0.229980,0.006882,0.316452
-0.609375,-0.543687,-0.537109,-0.228516,0.006578,0.315171
-0.605469,-0.540930,-0.534668,-0.227051,0.006262,0.313879
-0.601562,-0.538160,-0.532227,-0.225586,0.005934,0.312575
-0.597656,-0.535380,-0.529785,-0.224121,0.005595,0.311259
-0.593750,-0.532587,-0.527344,-0.222656,0.005244,0.309931
-0.589844,-0.529783,-0.524902,-0.221191,0.004881,0.308592
-0.585938,-0.526968,-0.522461,-0.219727,0.004507,0.307241
-0.582031,-0.524140,-0.520020,-0.218262,0.004121,0.305878
-0.578125,-0.521301,-0.517578,-0.216797,0.003723,0.304504
-0.574219,-0.518451,-0.515137,-0.215332,0.003314,0.303119
-0.570312,-0.515589,-0.512695,-0.213867,0.002893,0.301722
-0.566406,-0.512715,-0.510254,-0.212402,0.002461,0.300313
-0.562500,-0.509830,-0.507812,-0.210938,0.002017,0.298892
-0.558594,-0.506933,-0.505371,-0.209473,0.001562,0.297461
-0.554688,-0.504025,-0.502930,-0.208008,0.001095,0.296017
-0.550781,-0.501106,-0.500488,-0.206543,0.000617,0.294563
-0.546875,-0.498174,-0.498047,-0.205078,0.000128,0.293096
-0.542969,-0.495232,-0.495605,-0.203613,0.000374,0.291619
-0.539062,-0.492278,-0.493164,-0.202148,0.000886,0.290130
-0.535156,-0.489313,-0.490723,-0.200684,0.001410,0.288629
-0.531250,-0.486336,-0.488281,-0.199219,0.001945,0.287117
-0.527344,-0.483348,-0.485840,-0.197754,0.002492,0.285594
-0.523438,-0.480349,-0.483398,-0.196289,0.003050,0.284060
-0.519531,-0.477338,-0.480957,-0.194824,0.003619,0.282514
-0.515625,-0.474316,-0.478516,-0.193359,0.004199,0.280957
-0.511719,-0.471283,-0.476074,-0.191895,0.004791,0.279389
-0.507812,-0.468239,-0.473633,-0.190430,0.005394,0.277809
-0.503906,-0.465184,-0.471191,-0.188965,0.006008,0.276219
-0.500000,-0.462117,-0.468750,-0.187500,0.006633,0.274617
-0.496094,-0.459040,-0.463379,-0.186035,0.004339,0.273004
-0.492188,-0.455951,-0.459961,-0.184570,0.004010,0.271381
-0.488281,-0.452851,-0.456543,-0.183105,0.003692,0.269746
-0.484375,-0.449741,-0.453125,-0.181641,0.003384,0.268100
-0.480469,-0.446619,-0.449707,-0.180176,0.003088,0.266443
-0.476562,-0.443486,-0.446289,-0.178711,0.002803,0.264775
-0.472656,-0.440343,-0.442871,-0.177246,0.002528,0.263097
-0.468750,-0.437189,-0.439453,-0.175781,0.002264,0.261408
-0.464844,-0.434024,-0.436035,-0.174316,0.002011,0.259707
-0.460938,-0.430848,-0.432617,-0.172852,0.001769,0.257996
-0.457031,-0.427662,-0.429199,-0.171387,0.001538,0.256275
-0.453125,-0.424464,-0.425781,-0.169922,0.001317,0.254542
-0.449219,-0.421257,-0.422363,-0.168457,0.001107,0.252800
-0.445312,-0.418038,-0.418945,-0.166992,0.000907,0.251046
-0.441406,-0.414809,-0.415527,-0.165527,0.000718,0.249282
-0.437500,-0.411570,-0.412109,-0.164062,0.000539,0.247508
-0.433594,-0.408320,-0.408691,-0.162598,0.000371,0.245723
-0.429688,-0.405060,-0.405273,-0.161133,0.000213,0.243927
-0.425781,-0.401790,-0.401855,-0.159668,0.000066,0.242122
-0.421875,-0.398509,-0.398438,-0.158203,0.000071,0.240306
-0.417969,-0.395218,-0.395020,-0.156738,0.000198,0.238480
-0.414062,-0.391917,-0.391602,-0.155273,0.000315,0.236643
-0.410156,-0.388605,-0.388184,-0.153809,0.000422,0.234797
-0.406250,-0.385284,-0.384766,-0.152344,0.000518,0.232940
-0.402344,-0.381953,-0.381348,-0.150879,0.000605,0.231074
-0.398438,-0.378611,-0.377930,-0.149414,0.000682,0.229197
-0.394531,-0.375260,-0.374512,-0.147949,0.000748,0.227311
-0.390625,-0.371899,-0.371094,-0.146484,0.000805,0.225415
-0.386719,-0.368528,-0.367676,-0.145020,0.000852,0.223509
-0.382812,-0.365147,-0.364258,-0.143555,0.000890,0.221593
-0.378906,-0.361757,-0.360840,-0.142090,0.000917,0.219667
-0.375000,-0.358357,-0.357422,-0.140625,0.000936,0.217732
-0.371094,-0.354948,-0.354004,-0.139160,0.000944,0.215788
-0.367188,-0.351529,-0.350586,-0.137695,0.000943,0.213834
-0.363281,-0.348101,-0.347168,-0.136230,0.000933,0.211870
-0.359375,-0.344663,-0.343750,-0.134766,0.000913,0.209898
-0.355469,-0.341217,-0.340332,-0.133301,0.000885,0.207916
-0.351562,-0.337761,-0.336914,-0.131836,0.000846,0.205925
-0.347656,-0.334295,-0.333496,-0.130371,0.000799,0.203924
-0.343750,-0.330821,-0.330078,-0.128906,0.000743,0.201915
-0.339844,-0.327338,-0.326660,-0.127441,0.000678,0.199896
-0.335938,-0.323846,-0.323242,-0.125977,0.000604,0.197869
-0.332031,-0.320345,-0.319824,-0.124512,0.000521,0.195833
-0.328125,-0.316835,-0.316406,-0.123047,0.000429,0.193788
-0.324219,-0.313317,-0.312988,-0.121582,0.000328,0.191735
-0.320312,-0.309789,-0.309570,-0.120117,0.000219,0.189672
-0.316406,-0.306254,-0.306152,-0.118652,0.000101,0.187601
-0.312500,-0.302710,-0.302734,-0.117188,0.000025,0.185522
-0.308594,-0.299157,-0.299316,-0.115723,0.000159,0.183435
-0.304688,-0.295596,-0.295898,-0.114258,0.000302,0.181339
-0.300781,-0.292027,-0.292480,-0.112793,0.000453,0.179234
-0.296875,-0.288450,-0.289062,-0.111328,0.000612,0.177122
-0.292969,-0.284865,-0.285645,-0.109863,0.000780,0.175002
-0.289062,-0.281272,-0.282227,-0.108398,0.000955,0.172873
-0.285156,-0.277671,-0.278809,-0.106934,0.001138,0.170737
-0.281250,-0.274062,-0.275391,-0.105469,0.001329,0.168593
-0.277344,-0.270445,-0.271973,-0.104004,0.001528,0.166441
-0.273438,-0.266821,-0.268555,-0.102539,0.001734,0.164281
-0.269531,-0.263189,-0.265137,-0.101074,0.001948,0.162114
-0.265625,-0.259549,-0.261719,-0.099609,0.002170,0.159940
-0.261719,-0.255902,-0.258301,-0.098145,0.002398,0.157758
-0.257812,-0.252248,-0.254883,-0.096680,0.002634,0.155569
-0.253906,-0.248587,-0.251465,-0.095215,0.002878,0.153372
-0.250000,-0.244919,-0.248047,-0.093750,0.003128,0.151169
-0.246094,-0.241243,-0.246094,-0.092285,0.004851,0.148958
-0.242188,-0.237561,-0.242188,-0.090820,0.004627,0.146741
-0.238281,-0.233872,-0.238281,-0.089355,0.004410,0.144516
-0.234375,-0.230176,-0.234375,-0.087891,0.004199,0.142285
-0.230469,-0.226473,-0.230469,-0.086426,0.003996,0.140047
-0.226562,-0.222764,-0.226562,-0.084961,0.003799,0.137803
-0.222656,-0.219048,-0.222656,-0.083496,0.003608,0.135552
-0.218750,-0.215326,-0.218750,-0.082031,0.003424,0.133295
-0.214844,-0.211598,-0.214844,-0.080566,0.003246,0.131032
-0.210938,-0.207864,-0.210938,-0.079102,0.003074,0.128762
-0.207031,-0.204123,-0.207031,-0.077637,0.002908,0.126486
-0.203125,-0.200377,-0.203125,-0.076172,0.002748,0.124205
-0.199219,-0.196624,-0.199219,-0.074707,0.002594,0.121917
-0.195312,-0.192866,-0.195312,-0.073242,0.002446,0.119624
-0.191406,-0.189103,-0.191406,-0.071777,0.002304,0.117325
-0.187500,-0.185333,-0.187500,-0.070312,0.002167,0.115021
-0.183594,-0.181558,-0.183594,-0.068848,0.002035,0.112711
-0.179688,-0.177778,-0.179688,-0.067383,0.001909,0.110395
-0.175781,-0.173993,-0.175781,-0.065918,0.001788,0.108075
-0.171875,-0.170202,-0.171875,-0.064453,0.001673,0.105749
-0.167969,-0.166407,-0.167969,-0.062988,0.001562,0.103418
-0.164062,-0.162606,-0.164062,-0.061523,0.001456,0.101083
-0.160156,-0.158801,-0.160156,-0.060059,0.001355,0.098742
-0.156250,-0.154991,-0.156250,-0.058594,0.001259,0.096397
-0.152344,-0.151176,-0.152344,-0.057129,0.001168,0.094047
-0.148438,-0.147357,-0.148438,-0.055664,0.001081,0.091693
-0.144531,-0.143533,-0.144531,-0.054199,0.000998,0.089334
-0.140625,-0.139705,-0.140625,-0.052734,0.000920,0.086971
-0.136719,-0.135873,-0.136719,-0.051270,0.000846,0.084604
-0.132812,-0.132037,-0.132812,-0.049805,0.000775,0.082232
-0.128906,-0.128197,-0.128906,-0.048340,0.000709,0.079857
-0.125000,-0.124353,-0.125000,-0.046875,0.000647,0.077478
-0.121094,-0.120505,-0.121094,-0.045410,0.000588,0.075095
-0.117188,-0.116654,-0.117188,-0.043945,0.000534,0.072709
-0.113281,-0.112799,-0.113281,-0.042480,0.000482,0.070319
-0.109375,-0.108941,-0.109375,-0.041016,0.000434,0.067925
-0.105469,-0.105079,-0.105469,-0.039551,0.000389,0.065529
-0.101562,-0.101215,-0.101562,-0.038086,0.000348,0.063129
-0.097656,-0.097347,-0.097656,-0.036621,0.000309,0.060726
-0.093750,-0.093476,-0.093750,-0.035156,0.000274,0.058320
-0.089844,-0.089603,-0.089844,-0.033691,0.000241,0.055911
-0.085938,-0.085727,-0.085938,-0.032227,0.000211,0.053500
-0.082031,-0.081848,-0.082031,-0.030762,0.000184,0.051086
-0.078125,-0.077966,-0.078125,-0.029297,0.000159,0.048670
-0.074219,-0.074083,-0.074219,-0.027832,0.000136,0.046251
-0.070312,-0.070197,-0.070312,-0.026367,0.000116,0.043830
-0.066406,-0.066309,-0.066406,-0.024902,0.000097,0.041406
-0.062500,-0.062419,-0.062500,-0.023438,0.000081,0.038981
-0.058594,-0.058527,-0.058594,-0.021973,0.000067,0.036554
-0.054688,-0.054633,-0.054688,-0.020508,0.000054,0.034125
-0.050781,-0.050738,-0.050781,-0.019043,0.000044,0.031695
-0.046875,-0.046841,-0.046875,-0.017578,0.000034,0.029263
-0.042969,-0.042942,-0.042969,-0.016113,0.000026,0.026829
-0.039062,-0.039043,-0.039062,-0.014648,0.000020,0.024394
-0.035156,-0.035142,-0.035156,-0.013184,0.000014,0.021958
-0.031250,-0.031240,-0.031250,-0.011719,0.000010,0.019521
-0.027344,-0.027337,-0.027344,-0.010254,0.000007,0.017083
-0.023438,-0.023433,-0.023438,-0.008789,0.000004,0.014644
-0.019531,-0.019529,-0.019531,-0.007324,0.000002,0.012205
-0.015625,-0.015624,-0.015625,-0.005859,0.000001,0.009764
-0.011719,-0.011718,-0.011719,-0.004395,0.000001,0.007324
-0.007812,-0.007812,-0.007812,-0.002930,0.000000,0.004883
-0.003906,-0.003906,-0.003906,-0.001465,0.000000,0.002441
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.003906,0.003906,0.003906,0.001465,0.000000,0.002441
0.007812,0.007812,0.007812,0.002930,0.000000,0.004883
0.011719,0.011718,0.011719,0.004395,0.000001,0.007324
0.015625,0.015624,0.015625,0.005859,0.000001,0.009764
0.019531,0.019529,0.019531,0.007324,0.000002,0.012205
0.023438,0.023433,0.023438,0.008789,0.000004,0.014644
0.027344,0.027337,0.027344,0.010254,0.000007,0.017083
0.031250,0.031240,0.031250,0.011719,0.000010,0.019521
0.035156,0.035142,0.035156,0.013184,0.000014,0.021958
0.039062,0.039043,0.039062,0.014648,0.000020,0.024394
0.042969,0.042942,0.042969,0.016113,0.000026,0.026829
0.046875,0.046841,0.046875,0.017578,0.000034,0.029263
0.050781,0.050738,0.050781,0.019043,0.000044,0.031695
0.054688,0.054633,0.054688,0.020508,0.000054,0.034125
0.058594,0.058527,0.058594,0.021973,0.000067,0.036554
0.062500,0.062419,0.062500,0.023438,0.000081,0.038981
0.066406,0.066309,0.066406,0.024902,0.000097,0.041406
0.070312,0.070197,0.070312,0.026367,0.000116,0.043830
0.074219,0.074083,0.074219,0.027832,0.000136,0.046251
0.078125,0.077966,0.078125,0.029297,0.000159,0.048670
0.082031,0.081848,0.082031,0.030762,0.000184,0.051086
0.085938,0.085727,0.085938,0.032227,0.000211,0.053500
0.089844,0.089603,0.089844,0.033691,0.000241,0.055911
0.093750,0.093476,0.093750,0.035156,0.000274,0.058320
0.097656,0.097347,0.097656,0.036621,0.000309,0.060726
0.101562,0.101215,0.101562,0.038086,0.000348,0.063129
0.105469,0.105079,0.105469,0.039551,0.000389,0.065529
0.109375,0.108941,0.109375,0.041016,0.000434,0.067925
0.113281,0.112799,0.113281,0.042480,0.000482,0.070319
0.117188,0.116654,0.117188,0.043945,0.000534,0.072709
0.121094,0.120505,0.121094,0.045410,0.000588,0.075095
0.125000,0.124353,0.125000,0.046875,0.000647,0.077478
0.128906,0.128197,0.128906,0.048340,0.000709,0.079857
0.132812,0.132037,0.132812,0.049805,0.000775,0.082232
0.136719,0.135873,0.136719,0.051270,0.000846,0.084604
0.140625,0.139705,0.140625,0.052734,0.000920,0.086971
0.144531,0.143533,0.144531,0.054199,0.000998,0.089334
0.148438,0.147357,0.148438,0.055664,0.001081,0.091693
0.152344,0.151176,0.152344,0.057129,0.001168,0.094047
0.156250,0.154991,0.156250,0.058594,0.001259,0.096397
0.160156,0.158801,0.160156,0.060059,0.001355,0.098742
0.164062,0.162606,0.164062,0.061523,0.001456,0.101083
0.167969,0.166407,0.167969,0.062988,0.001562,0.103418
0.171875,0.170202,0.171875,0.064453,0.001673,0.105749
0.175781,0.173993,0.175781,0.065918,0.001788,0.108075
0.179688,0.177778,0.179688,0.067383,0.001909,0.110395
0.183594,0.181558,0.183594,0.068848,0.002035,0.112711
0.187500,0.185333,0.187500,0.070312,0.002167,0.115021
0.191406,0.189103,0.191406,0.071777,0.002304,0.117325
0.195312,0.192866,0.195312,0.073242,0.002446,0.119624
0.199219,0.196624,0.199219,0.074707,0.002594,0.121917
0.203125,0.200377,0.203125,0.076172,0.002748,0.124205
0.207031,0.204123,0.207031,0.077637,0.002908,0.126486
0.210938,0.207864,0.210938,0.079102,0.003074,0.128762
0.214844,0.211598,0.214844,0.080566,0.003246,0.131032
0.218750,0.215326,0.218750,0.082031,0.003424,0.133295
0.222656,0.219048,0.222656,0.083496,0.003608,0.135552
0.226562,0.222764,0.226562,0.084961,0.003799,0.137803
0.230469,0.226473,0.230469,0.086426,0.003996,0.140047
0.234375,0.230176,0.234375,0.087891,0.004199,0.142285
0.238281,0.233872,0.238281,0.089355,0.004410,0.144516
0.242188,0.237561,0.242188,0.090820,0.004627,0.146741
0.246094,0.241243,0.246094,0.092285,0.004851,0.148958
0.250000,0.244919,0.248047,0.093750,0.003128,0.151169
0.253906,0.248587,0.251465,0.095215,0.002878,0.153372
0.257812,0.252248,0.254883,0.096680,0.002634,0.155569
0.261719,0.255902,0.258301,0.098145,0.002398,0.157758
0.265625,0.259549,0.261719,0.099609,0.002170,0.159940
0.269531,0.263189,0.265137,0.101074,0.001948,0.162114
0.273438,0.266821,0.268555,0.102539,0.001734,0.164281
0.277344,0.270445,0.271973,0.104004,0.001528,0.166441
0.281250,0.274062,0.275391,0.105469,0.001329,0.168593
0.285156,0.277671,0.278809,0.106934,0.001138,0.170737
0.289062,0.281272,0.282227,0.108398,0.000955,0.172873
0.292969,0.284865,0.285645,0.109863,0.000780,0.175002
0.296875,0.288450,0.289062,0.111328,0.000612,0.177122
0.300781,0.292027,0.292480,0.112793,0.000453,0.179234
0.304688,0.295596,0.295898,0.114258,0.000302,0.181339
0.308594,0.299157,0.299316,0.115723,0.000159,0.183435
0.312500,0.302710,0.302734,0.117188,0.000025,0.185522
0.316406,0.306254,0.306152,0.118652,0.000101,0.187601
0.320312,0.309789,0.309570,0.120117,0.000219,0.189672
0.324219,0.313317,0.312988,0.121582,0.000328,0.191735
0.328125,0.316835,0.316406,0.123047,0.000429,0.193788
0.332031,0.320345,0.319824,0.124512,0.000521,0.195833
0.335938,0.323846,0.323242,0.125977,0.000604,0.197869
0.339844,0.327338,0.326660,0.127441,0.000678,0.199896
0.343750,0.330821,0.330078,0.128906,0.000743,0.201915
0.347656,0.334295,0.333496,0.130371,0.000799,0.203924
0.351562,0.337761,0.336914,0.131836,0.000846,0.205925
0.355469,0.341217,0.340332,0.133301,0.000885,0.207916
0.359375,0.344663,0.343750,0.134766,0.000913,0.209898
0.363281,0.348101,0.347168,0.136230,0.000933,0.211870
0.367188,0.351529,0.350586,0.137695,0.000943,0.213834
0.371094,0.354948,0.354004,0.139160,0.000944,0.215788
0.375000,0.358357,0.357422,0.140625,0.000936,0.217732
0.378906,0.361757,0.360840,0.142090,0.000917,0.219667
0.382812,0.365147,0.364258,0.143555,0.000890,0.221593
0.386719,0.368528,0.367676,0.145020,0.000852,0.223509
0.390625,0.371899,0.371094,0.146484,0.000805,0.225415
0.394531,0.375260,0.374512,0.147949,0.000748,0.227311
0.398438,0.378611,0.377930,0.149414,0.000682,0.229197
0.402344,0.381953,0.381348,0.150879,0.000605,0.231074
0.406250,0.385284,0.384766,0.152344,0.000518,0.232940
0.410156,0.388605,0.388184,0.153809,0.000422,0.234797
0.414062,0.391917,0.391602,0.155273,0.000315,0.236643
0.417969,0.395218,0.395020,0.156738,0.000198,0.238480
0.421875,0.398509,0.398438,0.158203,0.000071,0.240306
0.425781,0.401790,0.401855,0.159668,0.000066,0.242122
0.429688,0.405060,0.405273,0.161133,0.000213,0.243927
0.433594,0.408320,0.408691,0.162598,0.000371,0.245723
0.437500,0.411570,0.412109,0.164062,0.000539,0.247508
0.441406,0.414809,0.415527,0.165527,0.000718,0.249282
0.445312,0.418038,0.418945,0.166992,0.000907,0.251046
0.449219,0.421257,0.422363,0.168457,0.001107,0.252800
0.453125,0.424464,0.425781,0.169922,0.001317,0.254542
0.457031,0.427662,0.429199,0.171387,0.001538,0.256275
0.460938,0.430848,0.432617,0.172852,0.001769,0.257996
0.464844,0.434024,0.436035,0.174316,0.002011,0.259707
0.468750,0.437189,0.439453,0.175781,0.002264,0.261408
0.472656,0.440343,0.442871,0.177246,0.002528,0.263097
0.476562,0.443486,0.446289,0.178711,0.002803,0.264775
0.480469,0.446619,0.449707,0.180176,0.003088,0.266443
0.484375,0.449741,0.453125,0.181641,0.003384,0.268100
0.488281,0.452851,0.456543,0.183105,0.003692,0.269746
0.492188,0.455951,0.459961,0.184570,0.004010,0.271381
0.496094,0.459040,0.463379,0.186035,0.004339,0.273004
0.500000,0.462117,0.468750,0.187500,0.006633,0.274617
0.503906,0.465184,0.471191,0.188965,0.006008,0.276219
0.507812,0.468239,0.473633,0.190430,0.005394,0.277809
0.511719,0.471283,0.476074,0.191895,0.004791,0.279389
0.515625,0.474316,0.478516,0.193359,0.004199,0.280957
0.519531,0.477338,0.480957,0.194824,0.003619,0.282514
0.523438,0.480349,0.483398,0.196289,0.003050,0.284060
0.527344,0.483348,0.485840,0.197754,0.002492,0.285594
0.531250,0.486336,0.488281,0.199219,0.001945,0.287117
0.535156,0.489313,0.490723,0.200684,0.001410,0.288629
0.539062,0.492278,0.493164,0.202148,0.000886,0.290130
0.542969,0.495232,0.495605,0.203613,0.000374,0.291619
0.546875,0.498174,0.498047,0.205078,0.000128,0.293096
0.550781,0.501106,0.500488,0.206543,0.000617,0.294563
0.554688,0.504025,0.502930,0.208008,0.001095,0.296017
0.558594,0.506933,0.505371,0.209473,0.001562,0.297461
0.562500,0.509830,0.507812,0.210938,0.002017,0.298892
0.566406,0.512715,0.510254,0.212402,0.002461,0.300313
0.570312,0.515589,0.512695,0.213867,0.002893,0.301722
0.574219,0.518451,0.515137,0.215332,0.003314,0.303119
0.578125,0.521301,0.517578,0.216797,0.003723,0.304504
0.582031,0.524140,0.520020,0.218262,0.004121,0.305878
0.585938,0.526968,0.522461,0.219727,0.004507,0.307241
0.589844,0.529783,0.524902,0.221191,0.004881,0.308592
0.593750,0.532587,0.527344,0.222656,0.005244,0.309931
0.597656,0.535380,0.529785,0.224121,0.005595,0.311259
0.601562,0.538160,0.532227,0.225586,0.005934,0.312575
0.605469,0.540930,0.534668,0.227051,0.006262,0.313879
0.609375,0.543687,0.537109,0.228516,0.006578,0.315171
0.613281,0.546433,0.539551,0.229980,0.006882,0.316452
0.617188,0.549167,0.541992,0.231445,0.007175,0.317721
0.621094,0.551889,0.544434,0.232910,0.007456,0.318979
0.625000,0.554600,0.546875,0.234375,0.007725,0.320225
0.628906,0.557299,0.549316,0.235840,0.007982,0.321459
0.632812,0.559986,0.551758,0.237305,0.008228,0.322681
0.636719,0.562661,0.554199,0.238770,0.008462,0.323892
0.640625,0.565325,0.556641,0.240234,0.008684,0.325091
0.644531,0.567977,0.559082,0.241699,0.008895,0.326278
0.648438,0.570617,0.561523,0.243164,0.009094,0.327453
0.652344,0.573246,0.563965,0.244629,0.009281,0.328617
0.656250,0.575862,0.566406,0.246094,0.009456,0.329769
0.660156,0.578467,0.568848,0.247559,0.009620,0.330909
0.664062,0.581061,0.571289,0.249023,0.009772,0.332037
0.667969,0.583642,0.573730,0.250488,0.009912,0.333154
0.671875,0.586212,0.576172,0.251953,0.010040,0.334259
0.675781,0.588770,0.578613,0.253418,0.010157,0.335352
0.679688,0.591316,0.581055,0.254883,0.010262,0.336433
0.683594,0.593851,0.583496,0.256348,0.010355,0.337503
0.687500,0.596374,0.585938,0.257812,0.010436,0.338561
0.691406,0.598885,0.588379,0.259277,0.010506,0.339607
0.695312,0.601384,0.590820,0.260742,0.010564,0.340642
0.699219,0.603872,0.593262,0.262207,0.010610,0.341665
0.703125,0.606348,0.595703,0.263672,0.010644,0.342676
0.707031,0.608812,0.598145,0.265137,0.010667,0.343675
0.710938,0.611264,0.600586,0.266602,0.010678,0.344663
0.714844,0.613705,0.603027,0.268066,0.010678,0.345639
0.718750,0.616134,0.605469,0.269531,0.010666,0.346603
0.722656,0.618552,0.607910,0.270996,0.010642,0.347556
0.726562,0.620958,0.610352,0.272461,0.010606,0.348497
0.730469,0.623352,0.612793,0.273926,0.010559,0.349426
0.734375,0.625735,0.615234,0.275391,0.010500,0.350344
0.738281,0.628106,0.617676,0.276855,0.010430,0.351250
0.742188,0.630465,0.620117,0.278320,0.010348,0.352145
0.746094,0.632813,0.622559,0.279785,0.010254,0.353028
0.750000,0.635149,0.625000,0.281250,0.010149,0.353899
0.753906,0.637474,0.627441,0.282715,0.010032,0.354759
0.757812,0.639787,0.629883,0.284180,0.009904,0.355607
0.761719,0.642088,0.632324,0.285645,0.009764,0.356444
0.765625,0.644378,0.634766,0.287109,0.009613,0.357269
0.769531,0.646657,0.637207,0.288574,0.009450,0.358083
0.773438,0.648924,0.639648,0.290039,0.009275,0.358885
0.777344,0.651179,0.642090,0.291504,0.009090,0.359676
0.781250,0.653424,0.644531,0.292969,0.008892,0.360455
0.785156,0.655656,0.646973,0.294434,0.008684,0.361223
0.789062,0.657878,0.649414,0.295898,0.008464,0.361979
0.792969,0.660088,0.651855,0.297363,0.008232,0.362724
0.796875,0.662286,0.654297,0.298828,0.007989,0.363458
0.800781,0.664473,0.656738,0.300293,0.007735,0.364180
0.804688,0.666649,0.659180,0.301758,0.007470,0.364891
0.808594,0.668814,0.661621,0.303223,0.007193,0.365591
0.812500,0.670967,0.664062,0.304688,0.006905,0.366280
0.816406,0.673109,0.666504,0.306152,0.006605,0.366957
0.820312,0.675240,0.668945,0.307617,0.006295,0.367623
0.824219,0.677360,0.671387,0.309082,0.005973,0.368277
0.828125,0.679468,0.673828,0.310547,0.005640,0.368921
0.832031,0.681565,0.676270,0.312012,0.005296,0.369553
0.835938,0.683651,0.678711,0.313477,0.004940,0.370175
0.839844,0.685726,0.681152,0.314941,0.004574,0.370785
0.843750,0.687790,0.683594,0.316406,0.004196,0.371384
0.847656,0.689843,0.686035,0.317871,0.003808,0.371972
0.851562,0.691885,0.688477,0.319336,0.003408,0.372549
0.855469,0.693916,0.690918,0.320801,0.002998,0.373115
0.859375,0.695936,0.693359,0.322266,0.002576,0.373670
0.863281,0.697944,0.695801,0.323730,0.002144,0.374214
0.867188,0.699942,0.698242,0.325195,0.001700,0.374747
0.871094,0.701929,0.700684,0.326660,0.001246,0.375269
0.875000,0.703906,0.703125,0.328125,0.000781,0.375781
0.878906,0.705871,0.705566,0.329590,0.000305,0.376281
